section_id,course_num,tid,class_time,room_no
120208,567756,236323,Thursday 17:49,814640
778385,559197,242756,Tuesday 08:09,337482
930197,721115,742744,Sunday 07:22,919044
513315,470145,365422,Tuesday 05:15,130325
199576,688817,280528,Monday 00:05,463556
363506,422872,569297,Monday 10:36,226806
677846,807157,125054,Friday 05:47,535250
702775,908338,130613,Wednesday 09:44,623478
927502,461966,767986,Friday 00:55,510579
606590,685449,281143,Wednesday 22:33,918578
432851,157112,560632,Sunday 23:52,479294
507358,115039,357573,Monday 02:38,771531
289686,256621,508776,Sunday 15:51,118994
906814,927062,745646,Tuesday 18:23,984345
918163,199207,389772,Friday 06:52,939938
836953,700631,749696,Monday 12:50,803389
411894,343498,749696,Sunday 05:41,959661
464991,910068,432181,Monday 02:18,597347
936720,731204,242756,Friday 01:43,838554
455957,418621,469104,Wednesday 15:39,584649
834114,592685,289490,Friday 18:20,328675
808647,126793,656078,Thursday 08:55,337224
495687,392372,226654,Thursday 08:42,242764
142748,388786,441947,Monday 23:36,720993
781116,526758,745646,Thursday 12:00,176237
616328,378549,383379,Wednesday 22:20,543228
363438,883457,238557,Thursday 08:58,994927
775391,456308,588859,Thursday 17:54,168741
784705,338035,473516,Tuesday 23:00,584463
935450,688300,125054,Tuesday 23:48,460493
140404,135033,473516,Friday 19:05,361262
673832,453883,979141,Saturday 17:43,868701
596403,350221,432181,Wednesday 01:30,652412
134336,186248,776028,Tuesday 16:39,172335
639051,474284,508776,Saturday 20:00,833449
812094,657257,750426,Friday 16:38,931738
944078,601863,941225,Tuesday 14:39,575831
902636,997226,714840,Saturday 16:43,285985
789367,706531,776028,Saturday 09:05,747016
668951,193588,607040,Wednesday 10:01,961788
715209,667726,607040,Wednesday 21:31,437553
976458,500677,510204,Sunday 13:52,882990
465118,592685,715093,Tuesday 23:45,416886
456456,632097,409003,Wednesday 22:23,503976
908540,325752,903310,Tuesday 12:18,663751
475601,808574,436552,Wednesday 23:39,865681
849756,809631,212481,Sunday 07:21,694953
108104,888400,820241,Tuesday 02:47,891263
584886,353109,508776,Monday 18:31,741602
354399,744441,742744,Thursday 21:39,303187
489822,790756,111898,Sunday 11:38,352044
758599,329406,903310,Sunday 22:01,786943
962945,317063,860381,Saturday 19:24,412227
721929,874160,750426,Monday 23:22,391161
864967,912058,125054,Sunday 09:47,809204
362230,253310,742744,Sunday 02:50,797979
480424,430516,749696,Sunday 12:49,500697
573207,777960,582120,Sunday 19:09,270706
183080,749619,893476,Sunday 23:55,127803
735847,951590,130613,Tuesday 22:28,254713
500652,835072,524866,Sunday 12:39,707496
241780,264659,357573,Tuesday 05:07,713177
714561,375764,409003,Monday 09:31,396071
303675,939720,560632,Monday 12:48,947785
871734,847496,235089,Sunday 06:39,963618
371154,645490,748902,Wednesday 23:07,126131
152260,757393,748902,Tuesday 19:30,199919
706604,938762,621128,Tuesday 19:17,761771
756066,368284,767986,Saturday 01:13,176889
100209,691491,236323,Sunday 21:52,777222
202564,960711,369859,Saturday 02:28,720878
942969,477335,551240,Sunday 05:52,146671
500735,745506,357573,Tuesday 05:42,637222
716119,724779,582120,Saturday 06:18,960080
302808,632097,280528,Wednesday 21:53,977209
164308,253399,258733,Thursday 04:45,332432
966578,966469,212481,Sunday 09:51,648871
780724,363136,621128,Sunday 18:43,497679
416918,275107,510204,Wednesday 06:56,374804
875741,502301,270544,Tuesday 07:47,733330
503655,668798,242756,Saturday 21:53,132909
224742,168345,989773,Sunday 23:27,621388
278929,969664,523867,Monday 20:42,896061
493671,843196,859328,Tuesday 12:54,780762
107548,785503,171631,Sunday 03:34,171929
275013,599227,280528,Tuesday 15:07,925800
393641,147456,896167,Wednesday 01:11,322005
137321,491726,475219,Friday 20:38,923663
149784,916782,714840,Saturday 23:37,175476
483602,465884,989773,Thursday 01:01,198672
475459,907758,979141,Sunday 09:45,887708
403290,951590,748902,Saturday 22:32,567046
419960,940786,325155,Saturday 22:55,165183
454194,947189,281143,Wednesday 01:04,337637
494604,949103,551240,Tuesday 17:43,166802
199935,739335,943249,Monday 14:36,572494
732457,296304,510204,Monday 21:31,652152
673672,125338,510204,Thursday 11:48,646982
585580,117127,369531,Sunday 13:25,145772
553539,731055,621128,Tuesday 07:55,808881
201836,416348,230917,Sunday 07:48,169591
904592,993435,886424,Sunday 06:41,667325
702777,802597,510204,Friday 19:47,397576
111562,359521,941225,Thursday 02:04,132381
257988,188636,270544,Saturday 15:45,685481
386783,163992,745646,Wednesday 09:19,761340
698441,614913,749696,Wednesday 23:31,838222
955995,378577,607040,Thursday 09:19,888510
195763,511905,989773,Sunday 06:39,223789
742329,671855,475219,Monday 17:26,704161
774853,649146,560632,Tuesday 18:40,519028
334811,845233,749696,Wednesday 21:59,627948
961144,565692,776028,Tuesday 23:39,238887
215819,541140,569297,Monday 08:38,341713
621540,826634,767986,Sunday 10:25,939658
136764,128955,238557,Monday 03:13,408708
785953,222976,281143,Tuesday 02:18,245781
832327,295805,523867,Friday 15:01,944550
110575,649509,236323,Friday 22:29,103481
692850,714131,369531,Saturday 23:55,741670
902393,679334,473516,Friday 12:03,407548
594521,886109,820241,Tuesday 05:12,322236
251861,781470,607040,Wednesday 23:09,893819
356315,463227,953889,Friday 09:08,768426
914588,690421,656078,Friday 12:33,726046
236403,681843,976925,Saturday 09:54,213483
164583,659396,896167,Tuesday 00:24,822248
544096,694494,896167,Saturday 20:40,347927
568367,166438,235089,Wednesday 13:29,975303
207386,662926,989773,Monday 05:34,179075
272778,500677,369859,Thursday 11:27,815142
977262,405673,125287,Thursday 02:51,940284
536528,317680,569297,Wednesday 02:39,663032
616881,146250,111078,Sunday 19:09,557116
245024,334435,896167,Friday 11:05,467196
627925,834224,748902,Monday 11:46,540762
659763,885201,270544,Saturday 01:23,288011
950501,964821,236323,Wednesday 09:32,833846
265699,617148,953889,Wednesday 15:40,147792
404111,519809,767986,Sunday 19:25,751749
686737,694494,582120,Monday 20:43,103560
512882,958996,561720,Friday 22:34,566860
814429,572021,226654,Friday 00:39,803237
245168,477978,258733,Sunday 07:50,642715
450696,104439,748902,Friday 09:07,570318
671448,260940,656078,Friday 17:14,737827
463440,776837,886424,Monday 18:31,499054
316825,252362,860381,Friday 06:23,863853
191890,340668,325155,Tuesday 13:42,903107
709684,289152,389772,Wednesday 12:15,564072
636246,535373,473516,Saturday 16:36,950185
542105,910068,820241,Sunday 15:21,427005
592532,864662,714840,Sunday 05:37,477455
346593,577500,289490,Friday 06:24,276749
629419,205913,893476,Sunday 04:33,863217
227203,333260,896167,Sunday 19:43,878613
475099,378114,976925,Monday 21:32,505711
120185,765815,436552,Sunday 05:38,431649
251468,870168,749696,Friday 03:06,691061
167434,888166,523867,Monday 17:50,768243
312219,548251,441947,Friday 08:54,248181
477501,692901,238557,Sunday 17:20,905765
772262,392372,665844,Saturday 18:52,498138
563464,116042,524866,Saturday 21:37,656520
146607,120762,560632,Monday 10:48,773283
386120,974933,656078,Saturday 17:17,834096
497141,886175,750426,Monday 23:31,513215
429831,959582,893476,Saturday 08:25,109484
135363,359779,475219,Tuesday 07:21,109241
663226,603174,860381,Thursday 11:48,481939
312960,116042,561720,Wednesday 19:55,757070
439353,275107,258733,Monday 11:43,679983
311761,386918,979141,Friday 12:31,341119
450077,501780,242756,Tuesday 18:18,383085
965055,949193,742744,Wednesday 19:24,644725
683089,218159,748902,Sunday 17:46,712490
271142,791925,560632,Tuesday 07:54,622806
131502,763151,283724,Wednesday 20:56,341412
742263,185618,903310,Saturday 03:23,416795
268074,289818,953889,Sunday 03:22,898405
391580,868758,941225,Monday 07:28,752071
869415,934816,621128,Sunday 22:44,632601
284110,793799,235089,Thursday 04:21,500354
403216,228710,125054,Tuesday 13:56,222704
934651,434310,896167,Monday 18:35,115127
688840,559197,510204,Monday 13:26,965995
484520,404785,859328,Thursday 22:37,669932
312393,186072,524866,Tuesday 23:27,217271
358209,926420,715093,Thursday 23:27,929936
750635,731700,953889,Saturday 00:36,461278
394160,124126,280528,Saturday 09:14,750380
921564,699740,258733,Tuesday 14:51,524722
305142,796947,776028,Sunday 22:26,559463
533458,641842,242756,Tuesday 15:19,800269
249519,615496,361385,Sunday 14:20,855679
259601,355568,111898,Saturday 18:53,821492
809570,442433,607040,Friday 10:33,733433
442378,112970,682827,Tuesday 13:02,722313
174470,657239,325155,Saturday 12:37,322883
103387,834567,441947,Thursday 10:08,323629
996843,244595,436552,Monday 04:43,999529
180859,245694,409003,Tuesday 23:46,508878
894745,356788,389772,Sunday 06:51,745316
123350,202870,369859,Wednesday 00:43,682390
381594,287632,569297,Friday 05:30,461493
262438,541140,559303,Friday 03:41,958140
359332,286290,665844,Tuesday 12:34,860905
592387,208822,235089,Friday 13:03,309879
833152,948540,953889,Monday 04:07,197139
403675,272380,682827,Wednesday 07:17,848408
251502,247436,125054,Tuesday 18:20,404576
457877,545067,523867,Sunday 04:15,986751
684466,828800,523867,Saturday 00:02,435895
586245,421898,588859,Friday 07:17,505875
944665,432161,473516,Wednesday 01:59,648854
103659,780600,749696,Thursday 16:49,962464
697193,688817,656078,Monday 00:06,255236
349191,752399,551240,Monday 04:52,282384
364846,230487,432181,Friday 01:21,546667
734078,880416,524866,Thursday 08:41,303968
264555,303205,389772,Saturday 20:26,464913
686275,407109,281143,Friday 23:39,443683
810395,196564,750426,Friday 07:36,500733
584600,853348,767986,Monday 02:15,682212
796253,615008,714840,Saturday 17:52,846834
909101,469106,767986,Wednesday 14:55,351498
622512,420075,903310,Wednesday 12:47,301340
523242,380799,212481,Saturday 20:49,270137
638218,317680,432181,Saturday 03:05,541575
394201,286290,389772,Wednesday 14:10,806558
476326,931726,365422,Monday 11:20,818355
464843,295619,238557,Friday 15:04,284088
591440,817767,369859,Saturday 19:11,670199
393954,620584,665844,Saturday 00:17,583051
544945,275747,776028,Thursday 19:42,884720
689375,694567,820241,Thursday 21:52,594008
636352,384515,665844,Monday 01:56,982399
726517,907283,226654,Monday 17:51,700618
748742,405528,749696,Saturday 15:49,672629
320292,557062,212481,Wednesday 17:21,393757
573861,939389,621128,Thursday 23:28,465646
272874,577018,361385,Friday 14:20,120608
393587,572536,369859,Thursday 22:06,276707
675739,224784,715093,Thursday 05:45,171837
245925,334435,393802,Tuesday 14:51,394691
422342,396560,361385,Thursday 07:19,734925
454814,578518,621128,Tuesday 13:31,467802
515782,687818,561720,Saturday 03:25,628128
647800,325752,432181,Wednesday 08:48,690257
167836,782984,893476,Sunday 01:38,693483
469003,938762,226654,Saturday 03:29,703627
373178,185377,270544,Tuesday 16:41,388119
846661,767681,436552,Sunday 13:59,212742
212550,545067,409003,Tuesday 12:37,917685
358459,330761,893476,Thursday 18:27,434046
622290,108936,242756,Saturday 19:49,939953
757416,620098,270544,Sunday 05:57,587718
772793,622583,588859,Saturday 10:18,495302
522060,477662,748902,Sunday 04:31,934572
909949,324920,409003,Wednesday 23:23,991923
346789,861861,582120,Monday 11:31,682116
197914,284477,383379,Thursday 10:27,575453
594100,269622,441947,Wednesday 13:38,478663
730566,514612,242756,Tuesday 03:00,870987
664738,733713,979141,Saturday 23:16,292059
648739,362443,749696,Friday 01:26,639100
674232,890923,289490,Tuesday 17:12,539151
682056,953196,242756,Monday 21:51,553797
466102,572021,111898,Monday 06:01,923653
813505,174807,943249,Monday 15:08,864021
193000,365108,976925,Tuesday 04:29,411364
226623,949103,621128,Monday 15:39,339727
570436,410361,270544,Monday 09:15,290197
114677,937161,432181,Thursday 00:52,888426
746298,349573,976925,Sunday 11:43,858055
619136,489433,715093,Monday 15:45,462906
689984,589605,820241,Wednesday 07:59,443470
887800,731204,859328,Friday 11:49,936158
302312,836694,742744,Friday 09:08,590622
311379,749619,989773,Monday 10:41,787040
437300,559965,130613,Monday 10:58,999833
630463,476558,473516,Monday 21:43,214187
597919,380960,384953,Monday 18:06,583745
425429,885128,714840,Sunday 18:02,659577
437973,725674,943249,Friday 22:36,155512
789268,938323,325155,Thursday 18:06,396410
137562,338035,745646,Monday 19:04,592184
873236,137911,989773,Thursday 16:55,301354
196901,990803,369859,Monday 14:25,670398
214875,206998,469104,Tuesday 16:15,658927
926021,662926,236323,Thursday 00:12,343027
546813,578649,510204,Tuesday 05:54,605246
723677,521635,903310,Thursday 07:07,584821
515757,685449,903310,Sunday 07:47,297305
359443,886109,289490,Tuesday 15:15,895141
462779,329406,212481,Sunday 12:29,790547
547491,264685,125287,Wednesday 03:22,136421
411949,218617,896167,Thursday 16:16,415873
399093,634435,665844,Monday 06:36,446478
430417,471305,745646,Thursday 14:28,776156
312915,323234,270544,Saturday 10:56,175908
266205,607935,976925,Saturday 09:17,273584
310577,459371,588859,Monday 13:04,522281
581540,547464,235089,Thursday 04:02,987410
821939,949193,278937,Friday 15:25,821852
806196,596466,886424,Saturday 09:31,213212
756301,502095,745646,Friday 00:57,169806
323093,363069,886424,Thursday 17:37,321032
847174,274530,212481,Monday 00:39,996801
808893,989748,361385,Monday 01:08,716255
938581,348184,560632,Tuesday 19:05,383209
303239,789130,212481,Monday 14:31,359199
680035,356788,270544,Saturday 03:21,132856
148884,725977,238557,Saturday 23:53,243681
199628,219146,389772,Friday 15:33,330414
408376,876898,125054,Tuesday 13:33,868520
645997,845833,665844,Thursday 12:42,741603
152039,981089,750426,Wednesday 22:50,272586
583845,883381,749696,Thursday 18:42,526419
839646,282565,903310,Sunday 08:58,747158
549152,990803,767986,Monday 10:48,239469
969501,509310,607040,Saturday 13:59,595255
174645,131988,559303,Monday 01:03,704697
502846,420451,441947,Friday 02:58,644145
478842,240005,125287,Saturday 01:58,670348
442802,620990,682827,Friday 19:07,294006
116320,146376,365422,Tuesday 09:43,208636
707351,727732,621128,Monday 01:44,847614
957215,958944,776028,Tuesday 16:26,225259
667403,378577,893476,Friday 02:19,910028
479243,255652,582120,Sunday 12:36,775752
779575,791925,893476,Thursday 12:49,576894
964664,448042,409003,Thursday 09:15,261243
451904,124126,171631,Thursday 20:56,988335
570223,996093,283724,Tuesday 23:45,428981
733897,969664,682827,Tuesday 07:34,382029
816186,137098,278937,Monday 02:55,875153
272543,246786,270544,Wednesday 13:11,849509
594307,896741,357573,Tuesday 10:27,332319
894481,247431,859328,Saturday 07:35,680415
174333,727732,475219,Sunday 18:22,271028
431879,685449,749696,Saturday 23:21,535436
442708,349573,979141,Thursday 09:14,989761
598151,882220,369859,Friday 16:39,804316
309352,486674,767986,Tuesday 16:44,193157
832964,540274,508776,Thursday 03:53,363870
283020,540979,414424,Tuesday 09:01,479238
857832,667726,979141,Wednesday 22:07,957059
720130,121494,976925,Monday 01:41,805333
397550,324920,859328,Wednesday 21:01,110369
437024,639940,989773,Thursday 06:59,480116
471552,649612,473516,Friday 15:11,705224
390437,578518,745646,Tuesday 22:53,266206
195053,921692,171631,Saturday 05:02,210149
101426,387221,283724,Tuesday 20:13,800138
443670,597731,682827,Sunday 04:45,725907
869236,808574,607040,Thursday 19:50,972257
488457,751047,171631,Monday 11:49,225965
178077,245694,656078,Friday 05:57,408970
704429,455843,903310,Saturday 22:11,250170
386278,541828,523867,Sunday 13:34,820066
868774,104309,860381,Tuesday 16:13,316169
481467,629715,665844,Saturday 20:48,246477
796559,915787,242756,Tuesday 02:57,451686
952083,471866,560632,Thursday 03:02,899832
882983,723586,125287,Tuesday 17:25,941393
853079,349970,896167,Saturday 06:31,216539
602416,864044,230917,Sunday 18:16,583021
888612,224222,860381,Thursday 09:30,328389
799185,256621,436552,Friday 17:18,191718
902635,681843,280528,Tuesday 02:50,720790
718364,174840,561720,Wednesday 19:58,490697
300743,363069,361385,Thursday 17:12,839993
463336,394492,369531,Tuesday 21:31,466161
368359,679531,859328,Sunday 15:31,370212
906199,324999,903310,Saturday 11:01,954483
805879,601027,976925,Tuesday 11:44,146456
344584,454852,280528,Sunday 11:55,597126
773473,250053,111898,Monday 11:54,879850
432511,791925,409003,Monday 11:17,175394
350079,437036,588859,Saturday 05:40,130107
259335,660537,989773,Wednesday 17:17,588371
417128,281799,473516,Monday 00:12,383290
810897,612112,357573,Thursday 00:44,636595
891635,912058,278937,Thursday 08:43,946571
154579,259299,278937,Friday 10:25,706927
185891,728140,776028,Thursday 17:34,158364
176045,745506,508776,Monday 01:29,961721
290110,734812,258733,Tuesday 17:47,228596
643620,174582,475219,Sunday 17:23,333956
594376,486674,943249,Sunday 02:12,627155
504867,389362,893476,Sunday 13:05,650415
863342,838247,607040,Saturday 05:57,720267
755490,317063,130613,Monday 13:04,453454
110184,823105,508776,Friday 02:24,209048
975675,758862,236323,Saturday 12:04,242245
954187,384515,776028,Thursday 21:54,870659
249290,950303,473516,Tuesday 20:37,926085
669815,316622,236323,Sunday 22:58,974656
976258,494005,409003,Tuesday 06:08,198942
503209,208822,745646,Friday 03:33,114570
374982,961533,270544,Tuesday 06:01,936092
851007,838247,238557,Tuesday 09:16,337684
506933,198395,524866,Saturday 21:15,103375
163315,434582,125287,Saturday 07:25,420530
400373,718912,748902,Tuesday 07:53,136485
445354,954215,361385,Saturday 20:51,459106
398237,309440,588859,Wednesday 13:05,743498
297232,230487,665844,Thursday 14:16,684856
889276,869421,582120,Tuesday 20:03,765523
969028,940950,432181,Sunday 12:29,160846
234815,520863,414424,Monday 09:48,136314
972893,550543,230917,Wednesday 01:19,602335
218417,295290,289490,Thursday 07:14,224500
282885,165254,226654,Saturday 08:36,561611
460304,396353,607040,Saturday 02:53,691590
886631,305442,389772,Tuesday 19:52,610432
858466,857709,473516,Tuesday 17:34,806655
851272,461966,111078,Sunday 20:00,502038
421439,305442,238557,Wednesday 02:31,534739
183860,837729,749696,Wednesday 09:38,896907
789359,973552,235089,Monday 03:04,391316
992720,629715,941225,Wednesday 04:32,368732
741085,294637,893476,Saturday 04:17,308494
950678,847496,896167,Tuesday 03:36,366316
568321,230487,289490,Friday 14:12,354375
802986,102428,776028,Saturday 19:47,462182
193328,382872,665844,Friday 15:35,287047
134670,357156,432181,Sunday 12:52,217581
387386,654685,278937,Saturday 16:28,451506
709706,847593,409003,Thursday 04:19,262540
401127,109504,409003,Friday 05:33,597887
707040,965475,111898,Saturday 22:10,706831
481880,602040,369859,Wednesday 19:20,389154
882573,950240,749696,Sunday 06:24,650713
965628,740370,469104,Friday 05:52,207732
624019,882220,989773,Tuesday 18:20,301666
614042,518955,130613,Thursday 17:37,166830
493931,603174,414424,Friday 16:40,802608
168821,349970,750426,Wednesday 17:17,713267
440416,502095,523867,Thursday 04:31,419542
147715,509777,389772,Saturday 07:36,661006
882991,886175,389772,Thursday 16:58,761320
825990,491726,235089,Thursday 07:08,434593
511688,886109,656078,Wednesday 22:37,406070
877042,883381,569297,Sunday 06:29,961881
562590,699661,130613,Friday 22:05,105685
550449,832162,665844,Tuesday 00:36,895770
892226,534273,226654,Wednesday 03:23,805008
330056,693751,475219,Friday 18:22,523365
855484,908571,441947,Friday 05:23,827883
256323,723613,414424,Saturday 01:46,702951
175508,959613,270544,Thursday 00:42,361475
409264,117127,469104,Sunday 21:49,550307
938283,634330,714840,Tuesday 05:05,363192
594286,389362,749696,Tuesday 02:38,409426
281452,383076,235089,Wednesday 18:04,236565
198733,951404,559303,Thursday 14:21,969363
404164,267858,551240,Thursday 17:48,292690
571075,163992,588859,Friday 15:29,468104
412795,429354,953889,Monday 07:35,917836
888449,783875,383379,Friday 22:51,238480
918199,603174,893476,Wednesday 23:49,578627
801468,886736,258733,Monday 07:09,557011
983568,235203,715093,Sunday 18:41,196606
250450,213266,682827,Friday 18:05,960989
585403,530825,776028,Monday 12:33,625184
998385,721115,750426,Wednesday 14:27,694752
374968,219858,510204,Monday 13:54,629072
799233,137098,325155,Thursday 17:46,773682
541251,382872,384953,Thursday 16:24,943611
862099,819719,561720,Wednesday 21:04,257593
882715,104919,551240,Wednesday 15:54,342414
996100,168345,369531,Monday 22:41,837989
693187,393132,750426,Friday 20:53,820204
805406,497472,278937,Wednesday 12:35,957707
768417,194758,436552,Wednesday 09:23,621435
990004,353173,171631,Saturday 14:45,557160
188249,863937,886424,Sunday 02:29,562158
734373,762147,369531,Thursday 21:51,644837
608710,724127,383379,Monday 18:56,136145
286176,597731,393802,Saturday 11:10,628130
367067,534209,714840,Sunday 11:04,126699
225419,949103,953889,Sunday 07:04,635318
965994,714133,607040,Tuesday 00:47,362986
161778,915217,230917,Friday 12:13,533042
147595,246786,111898,Sunday 13:00,228865
260587,602086,130613,Tuesday 23:14,612805
684017,221669,278937,Friday 00:15,615576
135656,691234,289490,Thursday 23:46,884085
914619,329406,893476,Saturday 06:41,160992
235628,733072,130613,Friday 13:47,770523
344185,885128,414424,Tuesday 19:40,473283
226018,876898,409003,Thursday 22:17,226238
552606,642266,510204,Monday 21:08,997963
604090,691802,125054,Monday 04:39,257777
766690,346717,111898,Monday 02:37,451090
327956,134233,656078,Saturday 16:48,597311
253926,260940,560632,Saturday 04:35,575056
699800,323611,414424,Wednesday 04:40,253488
952615,861861,384953,Friday 20:21,777349
702673,681779,714840,Sunday 03:57,507489
744360,717890,171631,Wednesday 20:49,438597
785472,585006,278937,Wednesday 12:16,282500
882139,922630,125054,Monday 22:16,634197
962803,416348,767986,Tuesday 06:06,587289
193361,316904,236323,Wednesday 11:21,144635
497975,896882,130613,Tuesday 05:28,195757
476511,308691,473516,Wednesday 10:13,676074
291669,910068,111078,Saturday 13:01,306635
666124,840796,953889,Friday 13:04,328935
592987,908338,997344,Monday 07:12,264089
132576,109504,171631,Sunday 19:11,173591
766911,596820,278937,Tuesday 05:50,501665
271373,973628,361385,Saturday 09:39,897906
243185,342853,508776,Sunday 09:47,561782
273901,968803,569297,Thursday 17:59,229639
684284,411676,989773,Thursday 04:43,463311
404243,440595,270544,Saturday 09:13,929711
885007,655432,903310,Monday 22:58,209506
793763,180123,283724,Friday 07:00,795966
380421,639940,569297,Tuesday 06:38,832395
357325,219858,236323,Friday 07:08,474908
582994,719468,414424,Sunday 05:20,792114
167987,568069,524866,Saturday 07:33,941316
692510,108145,893476,Tuesday 08:26,742186
979469,628453,953889,Tuesday 05:33,552642
881151,657913,621128,Tuesday 08:04,114959
596664,739335,111898,Tuesday 12:24,934079
498216,639896,289490,Monday 02:13,425846
943303,303503,393802,Tuesday 03:33,284493
331620,633707,569297,Sunday 10:32,715875
484681,122134,748902,Thursday 20:40,200332
470903,733072,226654,Friday 01:50,784483
654482,608475,270544,Sunday 13:57,155575
676437,194758,715093,Friday 04:30,545305
426931,862226,860381,Wednesday 20:07,820821
433696,149165,289490,Friday 08:37,201238
711531,528253,393802,Monday 15:33,304018
284797,731055,365422,Monday 20:51,450513
750146,394492,997344,Sunday 02:44,806852
585531,458422,432181,Sunday 01:59,261083
633423,634435,941225,Thursday 15:11,151195
100337,634435,989773,Friday 16:21,796500
627362,264685,523867,Monday 21:03,367967
488070,295619,369531,Monday 10:30,220701
843205,432350,588859,Thursday 05:30,971571
761063,865296,475219,Monday 01:49,675415
186865,469760,588859,Sunday 08:57,257453
287161,654685,325155,Tuesday 02:20,120513
519743,404421,749696,Friday 09:37,266478
309102,973435,226654,Tuesday 06:17,526281
373582,509777,582120,Monday 22:23,393068
759438,981334,943249,Tuesday 22:31,191829
942337,129479,469104,Sunday 09:35,676857
211581,828269,953889,Thursday 01:41,973001
809360,959760,125054,Sunday 00:52,614740
101614,110821,607040,Thursday 00:14,381470
598887,856697,893476,Friday 07:32,377797
451468,595488,745646,Tuesday 03:17,533608
445397,302530,561720,Monday 10:42,645977
265476,961533,859328,Thursday 02:21,877272
643459,723613,621128,Saturday 02:56,881752
102530,410361,943249,Tuesday 12:35,700439
251869,592685,656078,Friday 20:12,611196
117530,667100,475219,Wednesday 04:20,557018
925333,485429,389772,Saturday 17:24,882528
579810,995144,979141,Monday 16:46,537025
459357,707108,258733,Saturday 10:51,589554
837653,330172,560632,Wednesday 15:15,736110
565268,757393,441947,Sunday 21:17,642590
697276,817767,859328,Wednesday 08:10,885306
387798,677603,258733,Friday 06:21,971638
951554,621142,682827,Saturday 07:19,980752
134917,545067,357573,Saturday 21:58,933892
765457,968803,238557,Tuesday 13:26,631100
620539,892314,742744,Sunday 12:34,204577
639839,941547,441947,Thursday 10:29,813986
201739,182598,682827,Friday 14:46,196530
670826,461966,750426,Thursday 11:25,404959
982431,526079,242756,Wednesday 15:08,748504
505547,583823,745646,Monday 16:30,185878
691861,534209,893476,Tuesday 23:39,318546
969121,421039,941225,Thursday 11:28,292800
405363,273912,860381,Tuesday 19:39,349264
308714,838247,171631,Friday 03:22,126347
928355,981089,859328,Tuesday 00:52,964425
885287,833445,750426,Sunday 01:43,989980
212201,247431,171631,Saturday 21:46,161281
728099,714131,682827,Thursday 04:46,418107
275906,807875,903310,Sunday 12:10,328148
380104,620271,325155,Saturday 14:19,881842
399227,597918,236323,Friday 20:42,318198
935104,239719,896167,Sunday 17:07,914101
732530,598092,510204,Saturday 01:05,467854
890320,929665,893476,Sunday 02:46,360372
375053,599450,171631,Saturday 17:33,203424
632761,981612,682827,Tuesday 00:22,576734
861903,608475,607040,Wednesday 13:52,737058
849055,788679,365422,Sunday 16:55,699247
152873,645953,560632,Sunday 22:15,498271
533630,908571,226654,Friday 13:06,388684
266373,874875,280528,Thursday 22:27,563045
157966,413946,896167,Thursday 23:44,481285
812872,102428,997344,Wednesday 11:56,388596
406372,688817,242756,Thursday 07:19,181349
646152,949924,130613,Wednesday 02:03,393443
523884,431671,979141,Thursday 07:55,921238
482089,714131,281143,Wednesday 08:07,750316
593276,576011,524866,Sunday 04:49,622833
662657,559965,656078,Saturday 23:30,549244
438039,259852,656078,Thursday 23:26,276942
180451,110579,524866,Friday 22:55,131244
699535,330730,989773,Wednesday 00:59,629215
948939,347985,469104,Tuesday 14:06,741481
685989,146376,473516,Monday 09:18,896833
884657,729670,569297,Friday 03:41,434105
711661,584778,745646,Friday 20:15,492895
782108,740149,750426,Tuesday 11:39,907768
597000,997226,588859,Friday 07:54,957686
674503,142315,125287,Thursday 04:40,404315
324294,196078,409003,Monday 12:32,254919
486814,260566,281143,Saturday 05:39,732157
753161,521288,235089,Thursday 20:40,248858
770485,602086,750426,Sunday 06:31,202275
518856,896658,893476,Saturday 09:41,311219
184274,973552,242756,Sunday 15:18,818374
504946,104439,979141,Friday 02:00,287846
170557,954328,524866,Friday 16:31,348497
425027,926419,289490,Monday 15:48,888425
585346,403404,357573,Tuesday 13:42,557057
578805,674579,582120,Monday 01:51,254507
258091,845833,896167,Monday 01:26,821015
978587,166438,369531,Monday 08:07,948981
488742,252772,235089,Thursday 12:10,433002
785557,723955,510204,Wednesday 22:27,579883
412748,127323,976925,Friday 15:29,401473
610500,220455,473516,Monday 02:01,875890
496416,486674,125054,Saturday 18:21,612426
356080,882195,953889,Thursday 04:35,469178
928095,836694,409003,Wednesday 01:30,186301
845190,483014,475219,Monday 12:52,422117
532954,997226,665844,Friday 17:41,797261
220877,857193,656078,Monday 13:25,863678
583537,975154,125287,Monday 15:50,578482
579741,561744,561720,Sunday 03:32,147321
475354,896658,258733,Monday 22:37,881948
112716,393132,767986,Sunday 09:24,277698
493203,817326,903310,Sunday 17:15,361546
962804,108936,997344,Saturday 00:50,620889
727394,230487,409003,Thursday 10:06,668961
497291,405836,714840,Saturday 04:48,214737
976075,331989,976925,Tuesday 12:55,435444
489427,938762,893476,Monday 18:31,419757
924218,794659,903310,Thursday 15:24,662725
476273,850077,436552,Sunday 15:30,622675
110027,502095,893476,Monday 21:15,360857
220046,448248,979141,Saturday 04:42,250812
322111,368284,523867,Sunday 17:42,536448
447458,659386,860381,Sunday 22:33,443887
273086,131988,226654,Wednesday 11:11,452437
232802,621142,125054,Sunday 01:24,610656
997051,677603,621128,Thursday 22:17,907670
460966,524357,357573,Thursday 09:59,404089
226845,538469,997344,Thursday 20:38,632299
922400,896741,893476,Saturday 04:31,599577
